CMDLINE c:\python27\python.exe pagerank.py 1 0
MEM 0.554688 1554817941.8160
MEM 10.511719 1554817941.9160
MEM 14.984375 1554817942.0170
MEM 16.644531 1554817942.1180
MEM 17.546875 1554817942.2190
MEM 18.035156 1554817942.3190
MEM 18.597656 1554817942.4200
MEM 20.539062 1554817942.5200
MEM 21.542969 1554817942.6210
MEM 22.015625 1554817942.7220
MEM 22.945312 1554817942.8230
MEM 23.960938 1554817942.9230
MEM 24.347656 1554817943.0240
MEM 26.042969 1554817943.1240
MEM 26.988281 1554817943.2250
MEM 28.898438 1554817943.3260
MEM 31.031250 1554817943.4270
MEM 32.527344 1554817943.5270
MEM 32.703125 1554817943.6280
MEM 33.199219 1554817943.7280
MEM 33.617188 1554817943.8280
MEM 33.957031 1554817943.9280
MEM 34.398438 1554817944.0290
MEM 34.855469 1554817944.1300
MEM 35.972656 1554817944.2310
MEM 36.320312 1554817944.3320
MEM 36.753906 1554817944.4320
MEM 37.500000 1554817944.5320
MEM 37.917969 1554817944.6330
MEM 42.382812 1554817944.7340
MEM 45.164062 1554817944.8340
MEM 48.214844 1554817944.9350
MEM 78.968750 1554817945.0360
MEM 92.191406 1554817945.1370
MEM 101.921875 1554817945.2370
MEM 103.839844 1554817945.3380
MEM 105.906250 1554817945.4390
MEM 107.964844 1554817945.5390
MEM 107.996094 1554817945.6400
MEM 111.859375 1554817945.7410
MEM 111.859375 1554817945.8410
MEM 111.859375 1554817945.9420
MEM 111.875000 1554817946.0430
MEM 111.875000 1554817946.1440
MEM 112.441406 1554817946.2440
MEM 104.855469 1554817946.3450
MEM 114.777344 1554817946.4460
MEM 117.273438 1554817946.5460
MEM 117.308594 1554817946.6470
MEM 117.359375 1554817946.7480
MEM 117.464844 1554817946.8480
FUNC __main__.run 45.4727 1554817944.9260 128.5898 1554817947.1240
MEM 118.222656 1554817946.9490
MEM 122.527344 1554817947.0500
MEM 128.601562 1554817947.1510
