CMDLINE c:\python27\python.exe pagerank.py 7688
MEM 0.605469 1554817252.8850
MEM 12.597656 1554817252.9860
MEM 15.875000 1554817253.0860
MEM 21.093750 1554817253.1870
MEM 30.156250 1554817253.2880
MEM 34.433594 1554817253.3880
MEM 37.933594 1554817253.4890
MEM 44.914062 1554817253.5900
MEM 56.660156 1554817253.6900
MEM 81.925781 1554817253.7910
MEM 94.164062 1554817253.8920
MEM 101.945312 1554817253.9930
MEM 103.730469 1554817254.0930
MEM 105.566406 1554817254.1940
MEM 107.359375 1554817254.2950
MEM 107.722656 1554817254.3960
MEM 111.281250 1554817254.4960
MEM 111.675781 1554817254.5970
MEM 111.718750 1554817254.6980
MEM 111.730469 1554817254.7980
MEM 111.761719 1554817254.8990
MEM 111.761719 1554817255.0000
MEM 102.457031 1554817255.1010
MEM 108.003906 1554817255.2010
MEM 117.769531 1554817255.3020
MEM 117.906250 1554817255.4030
MEM 117.933594 1554817255.5040
MEM 118.003906 1554817255.6040
MEM 118.066406 1554817255.7050
MEM 118.894531 1554817255.8060
MEM 122.867188 1554817255.9060
MEM 130.449219 1554817256.0070
MEM 142.398438 1554817256.1080
MEM 87.765625 1554817256.2090
MEM 96.117188 1554817256.3090
MEM 103.882812 1554817256.4100
MEM 104.710938 1554817256.5110
MEM 106.703125 1554817256.6120
MEM 108.601562 1554817256.7120
MEM 108.632812 1554817256.8130
MEM 114.394531 1554817256.9140
MEM 114.410156 1554817257.0150
MEM 114.511719 1554817257.1150
MEM 114.515625 1554817257.2160
MEM 114.515625 1554817257.3170
MEM 114.515625 1554817257.4170
MEM 102.265625 1554817257.5180
MEM 108.597656 1554817257.6190
MEM 117.617188 1554817257.7200
MEM 117.742188 1554817257.8200
MEM 117.773438 1554817257.9210
MEM 117.796875 1554817258.0220
MEM 117.812500 1554817258.1230
MEM 118.199219 1554817258.2230
MEM 124.640625 1554817258.3240
MEM 129.917969 1554817258.4250
MEM 149.347656 1554817258.5250
MEM 95.292969 1554817258.6260
MEM 99.304688 1554817258.7270
MEM 104.679688 1554817258.8280
MEM 106.078125 1554817258.9280
MEM 107.972656 1554817259.0290
MEM 109.308594 1554817259.1300
MEM 109.597656 1554817259.2310
MEM 114.800781 1554817259.3310
MEM 114.808594 1554817259.4320
MEM 114.835938 1554817259.5330
MEM 114.835938 1554817259.6330
MEM 114.835938 1554817259.7340
MEM 115.128906 1554817259.8350
MEM 103.996094 1554817259.9360
MEM 109.429688 1554817260.0360
MEM 117.894531 1554817260.1370
MEM 118.019531 1554817260.2380
MEM 118.042969 1554817260.3390
MEM 118.078125 1554817260.4390
MEM 118.093750 1554817260.5400
MEM 118.203125 1554817260.6410
MEM 125.046875 1554817260.7420
MEM 130.429688 1554817260.8420
MEM 147.070312 1554817260.9430
MEM 158.820312 1554817261.0440
MEM 106.628906 1554817261.1440
MEM 109.652344 1554817261.2450
MEM 87.574219 1554817261.3460
MEM 89.382812 1554817261.4470
MEM 94.378906 1554817261.5470
MEM 102.910156 1554817261.6480
MEM 103.996094 1554817261.7490
MEM 106.347656 1554817261.8500
MEM 108.242188 1554817261.9500
MEM 108.777344 1554817262.0510
MEM 108.777344 1554817262.1520
MEM 111.953125 1554817262.2530
MEM 111.964844 1554817262.3530
MEM 112.007812 1554817262.4540
MEM 112.019531 1554817262.5550
MEM 112.023438 1554817262.6550
MEM 112.199219 1554817262.7560
MEM 106.687500 1554817262.8570
MEM 114.144531 1554817262.9580
MEM 117.757812 1554817263.0580
MEM 117.878906 1554817263.1600
MEM 117.894531 1554817263.2600
MEM 117.945312 1554817263.3610
MEM 118.007812 1554817263.4610
MEM 118.132812 1554817263.5620
MEM 120.617188 1554817263.6630
MEM 128.199219 1554817263.7630
MEM 143.035156 1554817263.8640
MEM 87.097656 1554817263.9650
MEM 90.332031 1554817264.0660
MEM 99.347656 1554817264.1680
MEM 104.722656 1554817264.2690
MEM 105.953125 1554817264.3700
MEM 107.722656 1554817264.4710
MEM 109.574219 1554817264.5710
MEM 109.574219 1554817264.6720
MEM 114.941406 1554817264.7730
MEM 114.949219 1554817264.8730
MEM 114.964844 1554817264.9740
MEM 114.984375 1554817265.0750
MEM 114.984375 1554817265.1760
MEM 115.082031 1554817265.2760
MEM 102.367188 1554817265.3770
MEM 102.558594 1554817265.5060
MEM 103.695312 1554817265.6070
MEM 109.390625 1554817265.7070
MEM 117.902344 1554817265.8080
MEM 118.015625 1554817265.9090
MEM 118.042969 1554817266.0090
MEM 118.074219 1554817266.1100
MEM 118.109375 1554817266.2110
MEM 118.144531 1554817266.3120
MEM 122.503906 1554817266.4120
MEM 125.902344 1554817266.5130
MEM 140.644531 1554817266.6140
MEM 150.277344 1554817266.7150
MEM 96.507812 1554817266.8150
MEM 100.574219 1554817266.9160
MEM 104.277344 1554817267.0170
MEM 98.683594 1554817267.1180
MEM 100.132812 1554817267.2180
MEM 103.792969 1554817267.3190
MEM 104.570312 1554817267.4200
MEM 106.238281 1554817267.5200
MEM 108.011719 1554817267.6210
MEM 109.273438 1554817267.7220
MEM 109.273438 1554817267.8230
MEM 115.203125 1554817267.9230
MEM 115.203125 1554817268.0240
MEM 115.207031 1554817268.1250
MEM 115.207031 1554817268.2260
MEM 115.207031 1554817268.3260
MEM 115.269531 1554817268.4270
MEM 101.554688 1554817268.5280
MEM 105.304688 1554817268.6280
MEM 113.757812 1554817268.7290
MEM 118.085938 1554817268.8300
MEM 118.105469 1554817268.9310
MEM 118.113281 1554817269.0310
MEM 118.156250 1554817269.1320
MEM 118.171875 1554817269.2330
MEM 118.339844 1554817269.3340
MEM 125.804688 1554817269.4340
MEM 133.816406 1554817269.5350
MEM 77.722656 1554817269.6360
MEM 88.003906 1554817269.7360
MEM 99.394531 1554817269.8370
MEM 83.949219 1554817269.9380
MEM 88.023438 1554817270.0390
MEM 97.003906 1554817270.1390
MEM 104.007812 1554817270.2400
MEM 105.210938 1554817270.3410
MEM 107.242188 1554817270.4420
MEM 108.765625 1554817270.5420
MEM 109.019531 1554817270.6430
MEM 109.218750 1554817270.7440
MEM 111.960938 1554817270.8450
MEM 111.960938 1554817270.9450
MEM 111.960938 1554817271.0460
MEM 111.960938 1554817271.1470
MEM 111.960938 1554817271.2470
MEM 112.074219 1554817271.3480
MEM 105.691406 1554817271.4490
MEM 110.359375 1554817271.5500
MEM 117.808594 1554817271.6500
MEM 117.949219 1554817271.7510
MEM 117.976562 1554817271.8520
MEM 117.996094 1554817271.9530
MEM 118.039062 1554817272.0530
MEM 118.695312 1554817272.1540
MEM 122.335938 1554817272.2550
MEM 130.214844 1554817272.3550
MEM 144.425781 1554817272.4560
MEM 92.976562 1554817272.5570
MEM 94.000000 1554817272.6580
MEM 104.218750 1554817272.7580
MEM 104.941406 1554817272.8590
MEM 107.277344 1554817272.9600
MEM 108.800781 1554817273.0610
MEM 109.589844 1554817273.1610
MEM 115.484375 1554817273.2620
MEM 115.687500 1554817273.3620
MEM 115.695312 1554817273.4630
MEM 115.699219 1554817273.5630
MEM 115.710938 1554817273.6640
MEM 115.710938 1554817273.7650
MEM 115.835938 1554817273.8650
MEM 102.167969 1554817273.9660
MEM 103.367188 1554817274.0670
MEM 111.707031 1554817274.1680
MEM 117.972656 1554817274.2680
MEM 118.109375 1554817274.3690
MEM 118.125000 1554817274.4700
MEM 118.179688 1554817274.5710
MEM 118.203125 1554817274.6710
MEM 120.238281 1554817274.7720
MEM 126.476562 1554817274.8730
MEM 133.257812 1554817274.9750
MEM 151.054688 1554817275.0750
MEM 101.273438 1554817275.1760
MEM 102.152344 1554817275.2770
MEM 106.132812 1554817275.3770
MEM 107.101562 1554817275.4780
MEM 109.105469 1554817275.5790
MEM 110.625000 1554817275.6800
MEM 111.644531 1554817275.7800
MEM 113.605469 1554817275.8810
MEM 116.785156 1554817275.9820
MEM 116.785156 1554817276.0830
MEM 116.789062 1554817276.1830
MEM 116.789062 1554817276.2840
MEM 116.789062 1554817276.3850
MEM 116.875000 1554817276.4850
MEM 108.558594 1554817276.5860
MEM 112.871094 1554817276.6870
MEM 120.714844 1554817276.7880
MEM 120.824219 1554817276.8880
MEM 120.828125 1554817276.9890
MEM 120.867188 1554817277.0900
MEM 120.914062 1554817277.1910
MEM 120.945312 1554817277.2910
MEM 123.500000 1554817277.3920
MEM 131.164062 1554817277.4930
MEM 98.320312 1554817277.5990
MEM 76.886719 1554817277.6990
MEM 90.738281 1554817277.8000
MEM 102.703125 1554817277.9010
MEM 104.769531 1554817278.0010
MEM 106.214844 1554817278.1020
MEM 106.722656 1554817278.2030
MEM 106.722656 1554817278.3040
MEM 106.730469 1554817278.4040
MEM 106.730469 1554817278.5050
MEM 112.148438 1554817278.6060
MEM 112.164062 1554817278.7070
MEM 112.164062 1554817278.8070
MEM 112.167969 1554817278.9080
MEM 112.167969 1554817279.0090
MEM 112.167969 1554817279.1100
MEM 112.277344 1554817279.2100
MEM 107.296875 1554817279.3110
MEM 111.394531 1554817279.4120
MEM 118.207031 1554817279.5120
MEM 118.390625 1554817279.6130
MEM 118.429688 1554817279.7140
MEM 118.453125 1554817279.8150
MEM 118.453125 1554817279.9150
MEM 118.464844 1554817280.0160
MEM 118.507812 1554817280.1170
MEM 121.917969 1554817280.2180
MEM 128.070312 1554817280.3180
MEM 138.207031 1554817280.4190
MEM 102.890625 1554817280.5200
MEM 88.507812 1554817280.6200
MEM 98.226562 1554817280.7210
MEM 105.648438 1554817280.8220
MEM 106.167969 1554817280.9230
MEM 107.367188 1554817281.0230
MEM 108.890625 1554817281.1240
MEM 110.140625 1554817281.2250
MEM 110.140625 1554817281.3260
MEM 113.292969 1554817281.4260
MEM 113.496094 1554817281.5270
MEM 113.496094 1554817281.6280
MEM 113.496094 1554817281.7280
MEM 113.496094 1554817281.8290
MEM 113.496094 1554817281.9300
MEM 113.582031 1554817282.0310
MEM 113.667969 1554817282.1310
MEM 107.960938 1554817282.2320
MEM 114.433594 1554817282.3330
MEM 118.128906 1554817282.4340
MEM 118.265625 1554817282.5340
MEM 118.281250 1554817282.6350
MEM 118.257812 1554817282.7360
MEM 118.246094 1554817282.8370
MEM 118.289062 1554817282.9370
MEM 121.699219 1554817283.0380
MEM 125.445312 1554817283.1390
MEM 136.187500 1554817283.2390
MEM 139.402344 1554817283.3400
MEM 97.625000 1554817283.4420
MEM 98.078125 1554817283.5440
MEM 106.011719 1554817283.6440
MEM 97.320312 1554817283.7450
MEM 98.683594 1554817283.8460
MEM 104.492188 1554817283.9470
MEM 105.871094 1554817284.0470
MEM 107.648438 1554817284.1480
MEM 109.164062 1554817284.2490
MEM 109.417969 1554817284.3490
MEM 110.828125 1554817284.4500
MEM 115.519531 1554817284.5510
MEM 115.519531 1554817284.6520
MEM 115.519531 1554817284.7520
MEM 115.519531 1554817284.8530
MEM 115.519531 1554817284.9540
MEM 115.519531 1554817285.0550
MEM 107.175781 1554817285.1550
MEM 108.304688 1554817285.2560
MEM 116.972656 1554817285.3570
MEM 118.621094 1554817285.4580
MEM 118.648438 1554817285.5580
MEM 118.683594 1554817285.6590
MEM 118.726562 1554817285.7600
MEM 118.726562 1554817285.8600
MEM 120.328125 1554817285.9610
MEM 127.582031 1554817286.0620
MEM 130.140625 1554817286.1630
MEM 144.792969 1554817286.2630
MEM 158.031250 1554817286.3640
MEM 107.906250 1554817286.4650
MEM 113.304688 1554817286.5660
MEM 90.910156 1554817286.6660
MEM 92.406250 1554817286.7670
MEM 103.753906 1554817286.8680
MEM 89.570312 1554817286.9680
MEM 90.554688 1554817287.0690
MEM 97.480469 1554817287.1700
MEM 104.652344 1554817287.2710
MEM 105.785156 1554817287.3710
MEM 107.296875 1554817287.4720
MEM 109.070312 1554817287.5730
MEM 109.578125 1554817287.6740
MEM 109.578125 1554817287.7740
MEM 112.437500 1554817287.8750
MEM 112.437500 1554817287.9760
MEM 112.437500 1554817288.0760
MEM 112.437500 1554817288.1770
MEM 112.437500 1554817288.2780
MEM 112.437500 1554817288.3790
MEM 112.554688 1554817288.4790
MEM 105.066406 1554817288.6080
MEM 111.488281 1554817288.7090
MEM 118.250000 1554817288.8100
MEM 118.398438 1554817288.9100
MEM 118.441406 1554817289.0110
MEM 118.468750 1554817289.1120
MEM 118.480469 1554817289.2120
MEM 122.046875 1554817289.3130
MEM 126.753906 1554817289.4140
MEM 141.492188 1554817289.5150
MEM 121.601562 1554817289.6150
MEM 101.351562 1554817289.7160
MEM 102.519531 1554817289.8170
MEM 107.433594 1554817289.9180
MEM 108.070312 1554817290.0180
MEM 109.847656 1554817290.1190
MEM 111.371094 1554817290.2200
MEM 111.375000 1554817290.3210
MEM 117.324219 1554817290.4210
MEM 117.324219 1554817290.5220
MEM 117.324219 1554817290.6230
MEM 117.324219 1554817290.7230
MEM 117.324219 1554817290.8240
MEM 117.386719 1554817290.9250
MEM 108.460938 1554817291.0260
MEM 111.523438 1554817291.1260
MEM 121.347656 1554817291.2270
